tblname,name,poly,incomeShared,senateIdShared
1,CONSONE ACADEMY INC,"<Point><coordinates>-70.877592,42.617836</coordinates></Point>",5392,20
1,CONSORCIO JUSTICA INC,"<Point><coordinates>-71.378365,42.325274</coordinates></Point>",391144,17
1,CONSORTIUM FOR ENERGY EFFICIENCY INC,"<Point><coordinates>-71.05847,42.365497</coordinates></Point>",3601553,27
1,CONSORTIUM OF DIGITAL FORENSIC SPECIALISTS INC,"<Point><coordinates>-71.062268,42.362204</coordinates></Point>",0,27
1,CONSORTIUM OF EDUCATION LEADERSHIP LEARNING,"<Point><coordinates>-70.942039,42.20111</coordinates></Point>",NA,34
1,CONSTABLE FOUNDATION,"<Point><coordinates>-71.357264,42.19829</coordinates></Point>",34414,17
1,CONSTANCE A AND GEORGE L NOBLE FAMILY FOUNDATION INC,"<Point><coordinates>-71.336687,42.499923</coordinates></Point>",15518250,16
1,CONSTANCE KILLAM TRUST UW,"<Point><coordinates>-71.053877,42.350334</coordinates></Point>",2931011,27
1,CONSTANCE O PUTNAM FOUNDATION TR,"<Point><coordinates>-71.053877,42.350334</coordinates></Point>",9017257,27
1,CONSTANZA MEDICAL MISSION,"<Point><coordinates>-70.958328,42.1615</coordinates></Point>",NA,34
1,CONSTELLATION CENTER INC,"<Point><coordinates>-71.079504,42.36675</coordinates></Point>",1761,26
1,CONSTELLATION CHARITABLE FOUNDATION,"<Point><coordinates>-71.079504,42.36675</coordinates></Point>",291755,26
1,CONSTITUTION YACHT CLUB,"<Point><coordinates>-71.065287,42.382588</coordinates></Point>",0,26
1,CONSTRUCT INC,"<Point><coordinates>-73.36216,42.19358</coordinates></Point>",733204,4
1,CONSTRUCTION FINANCIAL MANAGEMENT ASSOCIATION,"<Point><coordinates>-70.779505,41.799564</coordinates></Point>",61119,37
1,CONSTRUCTION INDUSTRIES OF MASSACHUSETTS ADVANCEMENT FUND,"<Point><coordinates>-71.479021,42.29685</coordinates></Point>",355858,15
1,CONSTRUCTION INDUSTRIES OF MASSACHUSETTS INC,"<Point><coordinates>-71.196277,42.182798</coordinates></Point>",1095873,30
1,CONSTRUCTION INDUSTRY ASSOCIATION OF WESTERN MASS INC,"<Point><coordinates>-72.543153,42.14167</coordinates></Point>",183886,7
1,CONSTRUCTION INFORMATION EXECUTIVES,"<Point><coordinates>-71.069923,42.328431</coordinates></Point>",0,2
1,CONSTRUCTION MANAGEMENT ASSOCIATION OF AMERICA INC,"<Point><coordinates>-71.027136,42.226172</coordinates></Point>",57634,32
1,CONSUMER ASSISTANCE COUNCIL INC,"<Point><coordinates>-70.276348,41.655177</coordinates></Point>",82083,40
1,CONSUMER ASSISTANCE OFFICE METRO WEST INC,"<Point><coordinates>-71.384564,42.282294</coordinates></Point>",71062,15
1,CONSUMER LAW BUILDING CORPORATION,"<Point><coordinates>-71.057683,42.354871</coordinates></Point>",401836,27
1,CONSUMER QUALITY INITIATIVES INC,"<Point><coordinates>-71.071747,42.32787</coordinates></Point>",429509,2
1,CONSUMER VISION INC,"<Point><coordinates>-70.928463,41.656052</coordinates></Point>",NA,38
1,CONSUMERS EMPOWERED INC,"<Point><coordinates>-71.25006,42.279797</coordinates></Point>",0,17
1,CONSUMERS POWER CO UNION WELFARE RETIREE LIFE INS BENEFIT VEBA TR,"<Point><coordinates>-70.919635,42.338947</coordinates></Point>",4e+05,1
1,CONSUMERS POWER COMPANY NON-UNION WELFARE BENEFIT TRUST TO PROVIDE,"<Point><coordinates>-70.919635,42.338947</coordinates></Point>",95604143,1
1,CONSUMERS POWER COMPANY NON-UNION WELFARE BENEFIT TRUST TO PROVIDE,"<Point><coordinates>-70.919635,42.338947</coordinates></Point>",946000,1
1,CONSUMERS POWER COMPANY UNION WELFARE TR TO PROVIDE FOR RETIREE,"<Point><coordinates>-70.919635,42.338947</coordinates></Point>",92426891,1
1,CONTACT COLLABORATIONS INC,"<Point><coordinates>-72.63599,42.369562</coordinates></Point>",162188,6
1,CONTAINERS 2 CLINICS INC,"<Point><coordinates>-71.236959,42.280239</coordinates></Point>",548012,30
1,CONTEMPORARY ARTS INTERNATIONAL,"<Point><coordinates>-71.413742,42.51586</coordinates></Point>",0,14
1,CONTEXTICON LEARNING AND RESEARCH INC,"<Point><coordinates>-71.121023,42.374139</coordinates></Point>",280985,26
1,CONTINUING EDUCATION PROGRAM AT MMHC INCORPORATED,"<Point><coordinates>-71.094612,42.34469</coordinates></Point>",147723,28
1,CONTINUUM VETERANS FOUNDATION INC,"<Point><coordinates>-71.057744,42.353556</coordinates></Point>",NA,27
1,CONVERGING INDUSTRIES RESEARCH FOUNDATION INC,"<Point><coordinates>-71.133101,42.383482</coordinates></Point>",228678,25
1,CONVIVIUM MUSICUM,"<Point><coordinates>-71.110644,42.384831</coordinates></Point>",0,25
1,CONWAY CEMETERY ASSOCIATION,"<Point><coordinates>-72.695692,42.506059</coordinates></Point>",0,4
1,CONWAY COMMUNITY SWIMMING POOL INC,"<Point><coordinates>-72.69688,42.496902</coordinates></Point>",NA,4
1,CONWAY FAMILY FOUNDATION,"<Point><coordinates>-70.552054,41.401176</coordinates></Point>",301875,40
1,CONWAY HISTORICAL SOCIETY INC,"<Point><coordinates>-72.69953,42.50981</coordinates></Point>",0,4
1,CONWAY SCHOOL OF LANDSCAPE DESIGN INC,"<Point><coordinates>-72.69953,42.50981</coordinates></Point>",568633,4
1,CONWAY SPORTSMANS CLUB INC,"<Point><coordinates>-72.69953,42.50981</coordinates></Point>",81886,4
1,COOL SANDY BEACH COMMUNITY WATER SYSTEM INC,"<Point><coordinates>-71.943313,42.339734</coordinates></Point>",22588,8
1,COOLEY DICKINSON HEALTH CARE CORP,"<Point><coordinates>-72.654315,42.331926</coordinates></Point>",4634495,6
1,COOLEY DICKINSON HOSPITAL INC,"<Point><coordinates>-72.654315,42.331926</coordinates></Point>",159634559,6
1,COOLEY FAMILY ASSOCIATION OF AMERICA,"<Point><coordinates>-72.570686,42.03333</coordinates></Point>",0,7
1,COOLIDGE ASSOCIATION OF PARENTS AND EDUCATORS,"<Point><coordinates>-71.749659,42.264472</coordinates></Point>",0,11
1,COOLIDGE CORNER COMMUNITY CHORUS,"<Point><coordinates>-71.125483,42.345052</coordinates></Point>",0,29
1,COOLIDGE CORNER THEATRE FOUNDATION INC,"<Point><coordinates>-71.122088,42.342808</coordinates></Point>",3513497,29
1,COOLIDGE HILL FOUNDATION,"<Point><coordinates>-73.248184,42.304291</coordinates></Point>",325876,4
1,COOLIDGE MIDDLE SCHOOL PTO INC,"<Point><coordinates>-71.108589,42.536966</coordinates></Point>",27529,23
1,COOLIDGE SCHOOL SCIENCE OLYMPIAD,"<Point><coordinates>-71.108589,42.536966</coordinates></Point>",49755,23
1,COONAMESSETT FARM FOUNDATION INC,"<Point><coordinates>-70.578479,41.616315</coordinates></Point>",1385186,39
1,COONAMESSETT RIVER TRUST INC,"<Point><coordinates>-70.641637,41.539608</coordinates></Point>",0,39
1,COOPERATIVE DEVELOPMENT INSTITUTE,"<Point><coordinates>-72.758781,42.588812</coordinates></Point>",1003955,4
1,COOPERATIVE ELDER SERVICES INC,"<Point><coordinates>-71.197563,42.352632</coordinates></Point>",4471681,29
1,COOPERATIVE FOR HUMAN SERVICES INC,"<Point><coordinates>-71.211186,42.484887</coordinates></Point>",12257335,24
1,COOPERATIVE METROPOLITAN MINISTRIES,"<Point><coordinates>-71.186478,42.354205</coordinates></Point>",143332,29
1,COOPERATIVE PRODUCTION INC,"<Point><coordinates>-71.155797,41.847791</coordinates></Point>",9856196,36
1,COOPERATIVE THEATRE FOR CHILDREN INC,"<Point><coordinates>-71.125887,42.466762</coordinates></Point>",131501,23
1,COOPS4HAITI INC,"<Point><coordinates>-71.052756,42.294349</coordinates></Point>",23375,1
1,COPELAND FAMILY FOUNDATION INC,"<Point><coordinates>-71.071066,42.228081</coordinates></Point>",12777615,32
1,COPICUT RIFLE ASSOCIATION INC,"<Point><coordinates>-71.049486,41.638992</coordinates></Point>",0,37
1,COPLEY SINGERS INC,"<Point><coordinates>-71.076773,42.351898</coordinates></Point>",0,28
1,COPLEY SOCIETY OF ART,"<Point><coordinates>-71.078026,42.350708</coordinates></Point>",521721,28
1,COPLEY SQUARE CHARITABLE TR,"<Point><coordinates>-71.069406,42.356216</coordinates></Point>",64000,27
1,COPPOLA FOUNDATION INCORPORATED,"<Point><coordinates>-71.063267,42.57101</coordinates></Point>",0,20
1,COPS FOR KIDS WITH CANCER INC,"<Point><coordinates>-71.08923,42.180048</coordinates></Point>",414598,32
1,CORA DU BOIS CHARITABLE TRUST,"<Point><coordinates>-71.057744,42.353556</coordinates></Point>",260524,27
1,CORAL REEF AND MARINE SCIENCE FOUNDATION INC,"<Point><coordinates>-70.788095,42.564296</coordinates></Point>",0,20
1,CORCORAN CHARITABLE FOUNDATION,"<Point><coordinates>-71.054668,42.3217</coordinates></Point>",31067,1
1,CORE LEARNING SERVICES INC,"<Point><coordinates>-71.104783,42.36464</coordinates></Point>",5633,26
1,COREY SHEA MEMORIAL SCHOLARSHIP,"<Point><coordinates>-71.256549,42.011506</coordinates></Point>",0,31
1,CORINTHIAN SAILING FOUNDATION INC,"<Point><coordinates>-70.834135,42.502432</coordinates></Point>",12467,22
1,CORINTHIAN YACHT CLUB,"<Point><coordinates>-70.834135,42.502432</coordinates></Point>",3682927,22
1,CORNELL CLUB OF BOSTON INC,"<Point><coordinates>-71.311377,42.303886</coordinates></Point>",0,17
1,CORNER CO-OP NURSERY INC,"<Point><coordinates>-71.14218,42.337925</coordinates></Point>",261580,29
1,CORNERSTONE ACADEMY PARENTS AND TEACHERS GROUP INC,"<Point><coordinates>-71.662588,42.314911</coordinates></Point>",95515,10
1,CORNERSTONE CHAPEL ASSEMBLIES OF GOD,"<Point><coordinates>-72.656433,42.339023</coordinates></Point>",NA,6
1,CORNERSTONE CHRISTIAN ACADEMY INC,"<Point><coordinates>-71.385178,42.080313</coordinates></Point>",835268,17
1,CORNERSTONE CHRISTIAN CENTER,"<Point><coordinates>-71.808475,42.28322</coordinates></Point>",NA,10
1,CORNERSTONE CHURCH,"<Point><coordinates>-71.104925,42.396497</coordinates></Point>",NA,25
1,CORNERSTONE CHURCH,"<Point><coordinates>-72.493338,42.054431</coordinates></Point>",NA,7
1,CORNERSTONE CHURCH OF THE ASSEMBLIES OF GOD,"<Point><coordinates>-72.007363,42.632546</coordinates></Point>",NA,8
1,CORNERSTONE COMMUNITY CHURCH,"<Point><coordinates>-71.991536,42.243012</coordinates></Point>",NA,8
1,CORNERSTONE COMMUNITY CHURCH,"<Point><coordinates>-71.082395,42.347247</coordinates></Point>",NA,28
1,CORNERSTONE COMMUNITY INC,"<Point><coordinates>-71.228662,42.311102</coordinates></Point>",NA,17
1,CORNERSTONE DELIVERANCE MINISTRIES INC,"<Point><coordinates>-71.125306,42.255652</coordinates></Point>",NA,30
1,CORNERSTONE MINISTRIES INC,"<Point><coordinates>-71.084508,42.414147</coordinates></Point>",10695,25
1,CORNERSTONE PERFORMING ARTS CENTER INC,"<Point><coordinates>-71.094769,42.481391</coordinates></Point>",0,23
1,CORNTOSS FOR A CURE,"<Point><coordinates>-71.246099,42.14947</coordinates></Point>",8355,31
1,CORO ALLEGRO INC,"<Point><coordinates>-71.073864,42.351978</coordinates></Point>",144072,28
1,CORPORATE DESIGN FOUNDATION INC,"<Point><coordinates>-71.068938,42.351596</coordinates></Point>",36654,27
1,CORPORATION FOR ADVANCEMENT OF MEDICAL TECHNOLOGIES,"<Point><coordinates>-71.063745,42.363211</coordinates></Point>",606258,26
1,CORPORATION FOR JUSTICE MANAGEMENT,"<Point><coordinates>-72.593686,42.104278</coordinates></Point>",1310917,3
1,CORPORATION FOR PUBLIC MANAGEMENT,"<Point><coordinates>-72.593686,42.104278</coordinates></Point>",5496553,3
1,CORPORATION FOR THE CELEBRATION OF JACK KEROUAC IN LOWELL,"<Point><coordinates>-71.459405,42.446396</coordinates></Point>",0,14
1,CORPORATION FOR THE SPONSORED MINISTRIES OF ST JOSEPH OF BOSTON,"<Point><coordinates>-71.14398,42.351433</coordinates></Point>",NA,28
1,CORPORATION OF THE RYDER HOME FOR,"<Point><coordinates>-70.692811,41.944395</coordinates></Point>",0,39
1,CORPUS CHRISTI CHURCH,"<Point><coordinates>-70.458237,41.727509</coordinates></Point>",NA,39
1,CORPUS CHRISTI PARISH,"<Point><coordinates>-71.154051,42.707814</coordinates></Point>",NA,18
1,CORPUS CHRISTI-SAINT BERNARD PARISH,"<Point><coordinates>-71.233961,42.345497</coordinates></Point>",NA,29
1,CORRIB CHARITABLE TRUST INC,"<Point><coordinates>-71.158086,42.280771</coordinates></Point>",133067,30
1,CORRIB CHARITY FUND INC,"<Point><coordinates>-71.152964,42.350037</coordinates></Point>",13684,28
1,CORRIDOR NINE AREA CHAMBER OF COMMERCE INC,"<Point><coordinates>-71.607252,42.283482</coordinates></Point>",470263,14
1,COSETTE CHARITABLE FUND,"<Point><coordinates>-71.081859,42.348892</coordinates></Point>",1259921,28
1,COSTAS AND MARY MALIOTIS CHARITABLE FOUNDATION 1981,"<Point><coordinates>-71.121097,42.309661</coordinates></Point>",469422,2
1,COSTINE GERWICK PUPPETS INCORPORATED,"<Point><coordinates>-71.538491,42.264722</coordinates></Point>",0,14
1,COSTS OF CARE,"<Point><coordinates>-71.069228,42.34258</coordinates></Point>",0,2
1,COTOCHESET HISTORIC PRESERVATION TRUST INC,"<Point><coordinates>-70.370404,41.616428</coordinates></Point>",64816,40
1,COTSIDAS CHARITABLE TRUST,"<Point><coordinates>-71.80118,42.266125</coordinates></Point>",86341,10
1,COTTAGE CHILDRENS CENTER INC,"<Point><coordinates>-71.554752,42.353746</coordinates></Point>",1421502,14
1,COTTAGE HILL CHURCH,"<Point><coordinates>-72.542896,42.144078</coordinates></Point>",NA,7
1,COTTAGE PARK YACHT CLUB,"<Point><coordinates>-71.161836,42.271147</coordinates></Point>",876145,30
1,COTTAGE STREET SCHOOL PARENT TEACHER ORGANIZATION,"<Point><coordinates>-71.171487,42.070918</coordinates></Point>",53626,32
1,COTTING SCHOOL INC,"<Point><coordinates>-71.236933,42.41912</coordinates></Point>",22500626,16
1,COTUIT ATHLETIC ASSOCIATION INC,"<Point><coordinates>-70.43638,41.624341</coordinates></Point>",67513,40
1,COTUIT CENTER FOR THE ARTS,"<Point><coordinates>-70.43638,41.624341</coordinates></Point>",963873,40
1,COTUIT FIREFIGHTERS ASSOCIATION INC,"<Point><coordinates>-70.43638,41.624341</coordinates></Point>",6720,40
1,COTUIT LIBRARY ASSOCIATION,"<Point><coordinates>-70.43638,41.624341</coordinates></Point>",326344,40
1,COUDRIN CHARITABLE TR,"<Point><coordinates>-70.861148,41.648716</coordinates></Point>",NA,38
1,COUGAR NETWORK INC,"<Point><coordinates>-71.393272,42.428976</coordinates></Point>",0,16
1,COUNCIL FOR NEW ENGLAND REAL ESTATE INC,"<Point><coordinates>-71.051788,42.35967</coordinates></Point>",368822,27
1,COUNCIL FOR RESPONSIBLE GENETICS INC,"<Point><coordinates>-71.119603,42.388219</coordinates></Point>",190580,25
1,COUNCIL FOR YOUTH SOCIAL RESPONSIBILITY INC,"<Point><coordinates>-71.086321,42.411085</coordinates></Point>",NA,25
1,COUNCIL OF ARMENIAN EXECUTIVES INC,"<Point><coordinates>-71.185328,42.359254</coordinates></Point>",55500,28
1,COUNCIL OF CHELMSFORD SCHOOLS INC,"<Point><coordinates>-71.364487,42.61693</coordinates></Point>",0,16
1,COUNCIL OF CHURCHES OF GREATER SPRINGFIELD INC,"<Point><coordinates>-72.563901,42.086988</coordinates></Point>",NA,7
1,COUNCIL OF ELDERS HOUSING CORPORATION II,"<Point><coordinates>-71.128714,42.284957</coordinates></Point>",2589344,30
1,COUNCIL OF INTERNATIONAL NEONATAL NURSES INC,"<Point><coordinates>-71.166405,42.292123</coordinates></Point>",0,30
1,COUNCIL OF JUVENILE CORRECTIONAL ADMINISTRATORS,"<Point><coordinates>-71.020528,42.209515</coordinates></Point>",595344,32
1,COUNCIL OF RESIDENTIAL SPECIALISTS MASSACHUSETTS CHAPTER INC,"<Point><coordinates>-71.262495,42.387276</coordinates></Point>",45773,16
1,COUNCIL OF SOCIAL AGENCIES OF HAMPSHIRE COUNTY INC,"<Point><coordinates>-72.63599,42.369562</coordinates></Point>",10829,6
1,COUNCIL ON AGING ASSOCIATES INC,"<Point><coordinates>-70.994055,42.215383</coordinates></Point>",6184,32
1,COUNCIL ON FOREIGN RELATIONS WORCESTER COMMITTEE INC,"<Point><coordinates>-71.831399,42.287019</coordinates></Point>",0,10
1,COUNCIL ON INTERNATIONAL AND PUBLIC AFFAIRS,"<Point><coordinates>-72.672236,42.310555</coordinates></Point>",0,6
1,COUNCIL ON NATUROPATHIC MEDICAL EDUCATION INC,"<Point><coordinates>-73.361424,42.195496</coordinates></Point>",221244,4
1,COUNSEL OF PULMONARY SERVICE MANAGERS INC,"<Point><coordinates>-72.464002,42.198085</coordinates></Point>",5355,7
1,COUNSELING CENTER IN THE BERKSHIRES INC,"<Point><coordinates>-73.257316,42.449622</coordinates></Point>",573177,4
1,COUNT OF MONTE ALEA FOUNDATION,"<Point><coordinates>-71.118663,42.350632</coordinates></Point>",0,29
1,COUNTRY CITY FOUNDATION INC,"<Point><coordinates>-73.242605,42.39453</coordinates></Point>",1211,4
1,COUNTRY CLUB,"<Point><coordinates>-71.142536,42.315259</coordinates></Point>",18639817,29
1,COUNTRY CLUB OF GREENFIELD,"<Point><coordinates>-72.556839,42.601956</coordinates></Point>",1198023,6
1,COUNTRY CLUB OF NEW BEDFORD,"<Point><coordinates>-70.972112,41.640898</coordinates></Point>",3507852,38
1,COUNTRY CLUB OF PITTSFIELD,"<Point><coordinates>-73.228483,42.3929</coordinates></Point>",3265146,4
1,COUNTRY CLUB OF WILBRAHAM INC,"<Point><coordinates>-72.457109,42.11321</coordinates></Point>",1542627,7
1,COUNTRY DANCE & SONG SOCIETY INC,"<Point><coordinates>-72.561224,42.258132</coordinates></Point>",0,6
1,COUNTRY DANCE & SONG SOCIETY INC,"<Point><coordinates>-71.104125,42.369658</coordinates></Point>",45705,26
1,COUNTRY DANCE & SONG SOCIETY INC,"<Point><coordinates>-71.136797,42.243948</coordinates></Point>",0,30
1,COUNTRY DANCE & SONG SOCIETY INC,"<Point><coordinates>-72.60319,42.605594</coordinates></Point>",0,6
1,COUNTRY DANCE & SONG SOCIETY INC,"<Point><coordinates>-71.375673,42.39683</coordinates></Point>",0,16
1,COUNTRY DANCE & SONG SOCIETY INC,"<Point><coordinates>-72.661739,42.274104</coordinates></Point>",1716220,5
1,COUNTRY DANCE AND SONG SOCIETY INC,"<Point><coordinates>-72.524535,42.376871</coordinates></Point>",0,6
1,COUNTRY DANCE AND SONG SOCIETY INC,"<Point><coordinates>-72.560253,42.529784</coordinates></Point>",NA,6
1,COUNTRY DANCE SOCIETY BOSTON CENTRE INC,"<Point><coordinates>-71.100042,42.478905</coordinates></Point>",127480,23
1,COUNTRY ROADS INC,"<Point><coordinates>-71.495287,42.20155</coordinates></Point>",27,15
1,COUNTRYSIDE BIBLE CHAPEL INC,"<Point><coordinates>-71.20232,42.454166</coordinates></Point>",NA,24
1,COUNTRYSIDE CHILDRENS CENTER,"<Point><coordinates>-71.202044,42.312629</coordinates></Point>",696339,29
1,COUNTRYSIDE ELEMENTARY SCHOOL PTO INC,"<Point><coordinates>-71.202044,42.312629</coordinates></Point>",60500,29
1,COUNTY DONEGAL ASSOC OF GREATER BOSTON,"<Point><coordinates>-71.15461,42.28801</coordinates></Point>",0,30
1,COUPLES FOR CHRIST MA INC,"<Point><coordinates>-71.265803,42.288705</coordinates></Point>",0,17
1,COURAGEOUS SAILING CENTER OF BOSTON INC,"<Point><coordinates>-71.067437,42.379875</coordinates></Point>",897076,26
1,COURT SECURITY OFFICERS ASSOCIATION,"<Point><coordinates>-71.053877,42.350334</coordinates></Point>",35770,27
1,COURTNEY ANN BARTOS MEMORIAL FUND INC,"<Point><coordinates>-72.631944,42.507772</coordinates></Point>",13336,6
1,COURTNEY BUTCHER MEMORIAL SCHOLARSHIP FUND,"<Point><coordinates>-71.849635,42.267892</coordinates></Point>",0,10
1,COVE PARENT-TEACHER ORGANIZATION,"<Point><coordinates>-70.857113,42.555147</coordinates></Point>",93218,21
1,COVENANT CHRISTIAN ACADEMY INC,"<Point><coordinates>-70.99889,42.542937</coordinates></Point>",3182740,21
1,COVENANT CHRISTIAN CHURCH ALLIANCE INC,"<Point><coordinates>-71.047399,42.416002</coordinates></Point>",NA,26
1,COVENANT COMMONWEALTH NEWTON INC,"<Point><coordinates>-71.142073,42.343204</coordinates></Point>",0,28
1,COVENANT CONGREGATIONAL CHURCH,"<Point><coordinates>-71.100768,42.051224</coordinates></Point>",NA,35
1,COVENANT CONGREGATIONAL CHURCH,"<Point><coordinates>-71.110992,42.30159</coordinates></Point>",NA,2
1,EVANGELICAL COVENANT CHURCH,"<Point><coordinates>-72.10638,42.42301</coordinates></Point>",NA,8
1,COVENANT FELLOWSHIP INC,"<Point><coordinates>-72.438421,42.69314</coordinates></Point>",NA,6
1,COVENANT FOUNDATION U A 12-22-89,"<Point><coordinates>-71.056314,42.354769</coordinates></Point>",15,27
1,COVENANT HEALTH SYSTEMS INC,"<Point><coordinates>-71.231768,42.639851</coordinates></Point>",9180005,18
1,COVENANT ON THE ROCK MINISTRIES INTERNATIONAL INC,"<Point><coordinates>-70.290478,41.649474</coordinates></Point>",0,40
1,COWAN CRITTERS,"<Point><coordinates>-70.763892,41.8832</coordinates></Point>",2095,36
1,COWAN SLAVIN FOUNDATION CORP,"<Point><coordinates>-71.428077,42.31651</coordinates></Point>",2974259,15
1,COYDOG FOUNDATION,"<Point><coordinates>-71.184998,42.38858</coordinates></Point>",19369360,28
1,COYNE ROAD INC,"<Point><coordinates>-71.195012,42.329704</coordinates></Point>",97010,29
1,CPL ALDRED LOPES JR LT RONALD R FERRIS CHAPTER KOREAN WAR,"<Point><coordinates>-70.71615,42.116769</coordinates></Point>",7269,34
1,CRA DRAGONS SWIM BOOSTER CLUB INC,"<Point><coordinates>-71.224765,42.30632</coordinates></Point>",0,17
